2.394699999999999918e+01	2.457235657038742360e+01
2.561100000000000065e+01	2.643326687048444512e+01
2.159400000000000119e+01	2.402922505807318387e+01
2.354500000000000171e+01	2.486790060935073399e+01
2.144699999999999918e+01	2.087188146335612515e+01
2.318599999999999994e+01	2.299626344057934446e+01
2.458199999999999719e+01	2.288582087610197746e+01
2.782900000000000063e+01	2.540592300447275775e+01
2.363199999999999790e+01	2.282947795672640368e+01
1.922599999999999909e+01	2.038455612270715633e+01
2.548900000000000077e+01	2.229383440380430059e+01
2.361199999999999832e+01	2.363894556400149227e+01
2.204699999999999704e+01	2.485997903310758872e+01
2.641499999999999915e+01	2.363358378099247403e+01
2.084600000000000009e+01	2.329510742844930249e+01
2.082600000000000051e+01	2.106101407141990478e+01
2.631500000000000128e+01	2.315840925228450331e+01
2.796599999999999753e+01	2.649860818100852100e+01
2.055699999999999861e+01	2.378769243682317835e+01
2.268499999999999872e+01	2.233351200029924755e+01
1.858500000000000085e+01	2.067977821289968432e+01
2.325199999999999889e+01	2.326073207488391503e+01
2.838599999999999923e+01	2.530887708034787309e+01
2.035399999999999920e+01	2.158615877176610454e+01
2.062400000000000233e+01	2.094847161212631548e+01
1.999800000000000111e+01	2.077670201047916976e+01
2.370499999999999829e+01	2.330045678172159995e+01
2.557499999999999929e+01	2.500434864016845182e+01
2.248699999999999832e+01	2.541193333738375415e+01
2.091800000000000281e+01	2.359138562721155807e+01
2.266499999999999915e+01	2.412887703435498565e+01
2.416800000000000281e+01	2.290230539551589573e+01
2.135699999999999932e+01	2.207450762115427167e+01
2.389699999999999847e+01	2.278605401836992783e+01
2.649399999999999977e+01	2.390191442892222540e+01
1.953500000000000014e+01	2.089173238319962067e+01
2.891099999999999781e+01	2.394419617665256084e+01
2.161100000000000065e+01	2.308740562286464737e+01
2.487300000000000111e+01	2.411631104974853912e+01
2.318900000000000006e+01	2.332779338739010910e+01
1.526299999999999990e+01	2.065850948749849891e+01
2.579400000000000048e+01	2.382663445472003616e+01
2.372800000000000153e+01	2.421550363322885602e+01
2.636699999999999733e+01	2.412286192207626101e+01
2.833300000000000196e+01	2.450919042191813091e+01
2.021300000000000097e+01	2.315133709081458946e+01
2.620800000000000196e+01	2.434082631256824669e+01
2.371300000000000097e+01	2.201152169079487209e+01
2.441300000000000026e+01	2.480777969915419590e+01
2.014199999999999946e+01	1.998842115065967917e+01
2.435599999999999810e+01	2.261109973337502765e+01
2.253800000000000026e+01	2.348165882278179595e+01
2.504500000000000171e+01	2.342758821982752337e+01
1.932600000000000051e+01	2.092698576186357329e+01
2.152100000000000080e+01	2.081169049628388024e+01
2.417199999999999704e+01	2.175310804841614498e+01
2.399199999999999733e+01	2.249603312800949695e+01
2.672199999999999775e+01	2.542140435557522693e+01
2.361800000000000210e+01	2.364721870005592308e+01
2.172500000000000142e+01	2.180057778161114612e+01
2.484099999999999753e+01	2.485532373899804881e+01
2.065800000000000125e+01	2.259951813643278840e+01
2.436800000000000210e+01	2.267318570596820138e+01
2.411599999999999966e+01	2.019013643589754281e+01
2.484400000000000119e+01	2.457157420599320830e+01
1.805300000000000082e+01	2.001984833268237907e+01
2.313800000000000168e+01	2.453543906241502626e+01
2.202300000000000324e+01	2.194260345116416744e+01
2.474800000000000111e+01	2.127571908669377621e+01
1.805900000000000105e+01	2.126482728973208935e+01
1.945100000000000051e+01	2.135065199174756145e+01
2.528699999999999903e+01	2.364797014520858198e+01
2.373300000000000054e+01	2.099997630033186624e+01
1.965500000000000114e+01	2.182622352019587098e+01
2.323600000000000065e+01	2.363031539022420446e+01
2.161199999999999832e+01	2.067811683135044021e+01
2.324500000000000099e+01	2.186326997584503928e+01
2.512300000000000111e+01	2.515910783472824264e+01
2.428099999999999881e+01	2.290242707237905506e+01
2.460699999999999932e+01	2.278429321041165778e+01
2.296599999999999753e+01	2.415473023023643151e+01
2.669300000000000139e+01	2.345382477637847174e+01
1.754200000000000159e+01	2.021463306722547770e+01
2.728699999999999903e+01	2.450701677011402779e+01
2.008299999999999841e+01	2.411412666692279672e+01
2.273300000000000054e+01	2.182652383070520585e+01
2.348300000000000054e+01	2.163834587712090141e+01
1.908500000000000085e+01	2.227257834020821647e+01
2.042299999999999827e+01	1.923413780930242467e+01
1.770299999999999940e+01	2.130088636169238470e+01
2.446400000000000219e+01	2.323618136206081530e+01
2.079500000000000171e+01	2.126697583744200415e+01
2.045499999999999829e+01	2.243513136826283016e+01
2.303099999999999881e+01	2.351322806057248727e+01
2.027299999999999969e+01	1.930437918568617661e+01
2.471800000000000352e+01	2.341315365157153394e+01
2.222199999999999775e+01	2.230756332987234458e+01
1.849399999999999977e+01	2.336420914323765174e+01
2.084800000000000253e+01	2.151127031945812007e+01
2.144599999999999795e+01	2.214864982225991952e+01
1.887800000000000011e+01	2.101530405088431053e+01
2.531099999999999994e+01	2.474307487181253506e+01
1.686899999999999977e+01	1.919408783511014960e+01
2.787000000000000099e+01	2.499923962863614335e+01
2.105300000000000082e+01	2.056380771564747079e+01
1.494900000000000162e+01	1.734487851062009511e+01
1.839099999999999824e+01	1.910399993893500081e+01
2.517900000000000205e+01	2.400662569595920459e+01
2.152699999999999747e+01	2.059716485103827210e+01
2.382600000000000051e+01	2.555614583236807036e+01
1.800400000000000134e+01	2.356581594865349416e+01
2.367300000000000182e+01	2.334581340561729590e+01
2.236699999999999733e+01	2.147436857806982147e+01
2.438400000000000034e+01	2.070708597443873344e+01
2.370100000000000051e+01	2.196667235419079134e+01
2.302699999999999747e+01	2.353648364682192096e+01
2.306500000000000128e+01	2.303548064767079850e+01
2.296300000000000097e+01	2.317676741644284277e+01
2.526199999999999690e+01	2.220720608558098519e+01
2.592399999999999949e+01	2.506937622325895276e+01
2.594900000000000162e+01	2.393309418200776051e+01
1.829799999999999827e+01	1.981514437801684991e+01
2.108500000000000085e+01	2.143885564633302110e+01
2.649099999999999966e+01	2.166000141446645699e+01
1.564599999999999902e+01	2.198403305521793172e+01
2.873400000000000176e+01	2.784314772569469199e+01
2.199300000000000210e+01	2.123812265273582511e+01
2.093400000000000105e+01	2.248219485892670377e+01
2.639600000000000080e+01	2.524153157562997407e+01
2.136300000000000310e+01	2.109342111819116283e+01
2.313899999999999935e+01	2.217323070123785200e+01
2.519300000000000139e+01	2.086236170657226907e+01
2.332300000000000040e+01	2.057393888085274725e+01
2.462500000000000000e+01	2.295212759858422658e+01
1.966199999999999903e+01	2.387082917169559337e+01
2.005599999999999739e+01	2.312655795682340454e+01
1.837699999999999889e+01	2.286272184735774715e+01
1.930000000000000071e+01	2.064682225929248105e+01
2.191499999999999915e+01	2.168971394474453618e+01
2.298099999999999810e+01	2.325150331009268001e+01
2.424199999999999733e+01	2.274526165144595069e+01
2.268199999999999861e+01	2.166048680371702773e+01
2.461300000000000310e+01	2.164972586750384309e+01
2.225000000000000000e+01	2.034287147053585798e+01
2.305999999999999872e+01	2.162081424677608865e+01
2.018700000000000117e+01	2.163300225818809253e+01
2.070300000000000296e+01	2.277799982354592245e+01
1.836799999999999855e+01	2.185557530958461214e+01
2.411699999999999733e+01	2.347712495063024107e+01
2.050300000000000011e+01	2.244172675784819404e+01
2.554800000000000182e+01	2.562480546472875531e+01
2.023799999999999955e+01	2.299419833878837949e+01
1.993299999999999983e+01	2.165950783308969818e+01
2.126999999999999957e+01	2.224698566956182688e+01
2.192099999999999937e+01	2.238937182122317182e+01
2.449099999999999966e+01	2.487967955308894119e+01
1.989600000000000080e+01	2.196064511442344269e+01
2.233099999999999952e+01	2.359616188955317639e+01
2.562000000000000099e+01	2.492736224069967577e+01
2.105800000000000338e+01	2.283077426314371650e+01
2.462699999999999889e+01	2.716970320022145913e+01
2.456699999999999662e+01	2.478624833076394651e+01
2.355099999999999838e+01	2.156058476873894136e+01
2.430800000000000338e+01	2.154899565762898916e+01
1.928500000000000014e+01	2.017442025761919311e+01
2.452199999999999847e+01	2.446761249929006610e+01
1.925000000000000000e+01	2.042252760015749047e+01
2.123400000000000176e+01	2.157231575198924389e+01
2.040700000000000003e+01	2.244533642183665023e+01
1.898999999999999844e+01	2.228057618498243997e+01
1.864099999999999824e+01	2.178816445184826733e+01
2.162300000000000111e+01	2.011357060539761932e+01
2.539999999999999858e+01	2.489044722815586042e+01
2.258300000000000196e+01	2.146927582492248376e+01
2.363599999999999923e+01	2.269647502594769151e+01
2.296000000000000085e+01	2.412817958605750235e+01
2.333900000000000219e+01	2.194418508518420552e+01
2.763899999999999935e+01	2.611122737330920174e+01
2.217699999999999960e+01	2.293177718840139434e+01
2.384900000000000020e+01	2.286449206245147181e+01
2.484099999999999753e+01	2.194454431942529737e+01
2.336300000000000310e+01	2.252959100269465154e+01
2.149300000000000210e+01	2.235153204705217789e+01
2.126500000000000057e+01	2.169787201354168360e+01
2.020799999999999841e+01	1.931259170268873504e+01
1.594900000000000162e+01	2.071620652738146617e+01
2.588100000000000023e+01	2.216578754174623000e+01
2.413199999999999790e+01	2.258908799512415300e+01
2.362699999999999889e+01	2.474481543865446653e+01
2.224800000000000111e+01	2.388771525163528153e+01
2.062099999999999866e+01	2.198024811458566319e+01
2.782800000000000296e+01	2.454145526355245011e+01
2.410599999999999810e+01	2.238647050064673394e+01
2.710699999999999932e+01	2.528128347497654005e+01
2.526300000000000168e+01	2.320973852170913077e+01
2.107800000000000296e+01	2.174614888617545461e+01
1.792200000000000060e+01	2.278041814606764248e+01
2.314300000000000068e+01	2.524411436658693475e+01
2.387400000000000233e+01	2.245463884379218555e+01
2.023300000000000054e+01	2.402541649486454389e+01
2.630199999999999960e+01	2.461302096682181073e+01
2.649099999999999966e+01	2.553648007154737698e+01
2.458399999999999963e+01	2.137935696204787206e+01
2.169500000000000028e+01	2.184908102823319354e+01
2.476199999999999690e+01	2.533215042049528876e+01
2.439499999999999957e+01	2.363532812388897497e+01
2.189499999999999957e+01	2.423271384256163330e+01
2.504199999999999804e+01	2.501638922954380817e+01
2.215500000000000114e+01	2.270561884468346037e+01
2.003000000000000114e+01	2.073396817651014246e+01
2.690800000000000125e+01	2.042570650110659969e+01
2.743699999999999761e+01	2.507371221792407923e+01
2.173699999999999832e+01	2.282121220062645151e+01
2.284900000000000020e+01	2.256624241693952371e+01
2.241900000000000048e+01	2.096834474038446672e+01
2.151199999999999690e+01	2.300863449470531563e+01
2.295400000000000063e+01	2.376345801921813461e+01
2.259099999999999753e+01	2.515126367173404986e+01
2.639999999999999858e+01	2.353143072940969915e+01
2.292599999999999838e+01	2.454943802553491849e+01
2.373000000000000043e+01	2.187487857958997495e+01
2.287099999999999866e+01	2.256538306283297501e+01
2.277199999999999847e+01	2.255204592166989386e+01
2.411499999999999844e+01	2.155213357927089746e+01
2.303800000000000026e+01	2.158751778647136277e+01
1.786299999999999955e+01	2.183008845227268679e+01
1.929299999999999926e+01	2.215167077108886673e+01
2.146800000000000352e+01	2.062355735812272783e+01
2.157699999999999818e+01	2.126460027016855747e+01
2.333300000000000196e+01	2.291197840056217672e+01
2.389099999999999824e+01	2.151017908104015675e+01
2.292999999999999972e+01	2.269706884304232375e+01
2.391400000000000148e+01	2.439588472743168523e+01
2.191499999999999915e+01	2.335310176279571337e+01
2.409699999999999775e+01	2.124545310292775824e+01
2.477300000000000324e+01	2.221700073082026705e+01
2.169300000000000139e+01	2.133153292696509595e+01
2.124399999999999977e+01	2.209484019067524230e+01
2.322100000000000009e+01	2.470004062488682806e+01
2.279500000000000171e+01	2.190486176138492880e+01
2.264199999999999946e+01	2.458093102786755324e+01
2.114800000000000324e+01	2.278919692281425924e+01
2.032700000000000173e+01	2.109595742522390793e+01
2.286400000000000077e+01	2.192961506578835795e+01
2.375600000000000023e+01	2.610082317547151121e+01
1.871099999999999852e+01	2.305745406614502357e+01
2.552199999999999847e+01	2.106321718003142962e+01
1.969900000000000162e+01	2.157353548648939068e+01
2.288400000000000034e+01	2.186880570063304674e+01
2.176999999999999957e+01	2.031773993675568235e+01
2.344599999999999795e+01	2.287347961606779378e+01
2.471999999999999886e+01	2.424394899272458304e+01
2.160000000000000142e+01	2.169530843664497866e+01
2.080999999999999872e+01	2.033575408603915236e+01
2.186899999999999977e+01	2.251135435317593902e+01
2.382400000000000162e+01	2.530750400743878714e+01
2.269900000000000162e+01	2.287639598203367797e+01
2.160900000000000176e+01	2.338442954552159136e+01
2.166900000000000048e+01	2.114663438020612318e+01
1.855599999999999739e+01	2.288153310066910251e+01
2.054400000000000048e+01	2.024973741770341107e+01
2.261499999999999844e+01	2.267035183611652016e+01
