2.394699999999999918e+01	2.457235657038925325e+01
2.561100000000000065e+01	2.643326687048699952e+01
2.159400000000000119e+01	2.402922505807514142e+01
2.354500000000000171e+01	2.486790060935224744e+01
2.144699999999999918e+01	2.087188146335830297e+01
2.318599999999999994e+01	2.299626344058158622e+01
2.458199999999999719e+01	2.288582087610373961e+01
2.782900000000000063e+01	2.540592300447476148e+01
2.363199999999999790e+01	2.282947795672933822e+01
1.922599999999999909e+01	2.038455612270927730e+01
2.548900000000000077e+01	2.229383440380660986e+01
2.361199999999999832e+01	2.363894556400347469e+01
2.204699999999999704e+01	2.485997903311003654e+01
2.641499999999999915e+01	2.363358378099492541e+01
2.084600000000000009e+01	2.329510742845196347e+01
2.082600000000000051e+01	2.106101407142240944e+01
2.631500000000000128e+01	2.315840925228772917e+01
2.796599999999999753e+01	2.649860818101089777e+01
2.055699999999999861e+01	2.378769243682538814e+01
2.268499999999999872e+01	2.233351200030139694e+01
1.858500000000000085e+01	2.067977821290145002e+01
2.325199999999999889e+01	2.326073207488621009e+01
2.838599999999999923e+01	2.530887708035027117e+01
2.035399999999999920e+01	2.158615877176783826e+01
2.062400000000000233e+01	2.094847161212857856e+01
1.999800000000000111e+01	2.077670201048084309e+01
2.370499999999999829e+01	2.330045678172343671e+01
2.557499999999999929e+01	2.500434864017092806e+01
2.248699999999999832e+01	2.541193333738574722e+01
2.091800000000000281e+01	2.359138562721351562e+01
2.266499999999999915e+01	2.412887703435671227e+01
2.416800000000000281e+01	2.290230539551822275e+01
2.135699999999999932e+01	2.207450762115647080e+01
2.389699999999999847e+01	2.278605401837250355e+01
2.649399999999999977e+01	2.390191442892478335e+01
1.953500000000000014e+01	2.089173238320228165e+01
2.891099999999999781e+01	2.394419617665501221e+01
2.161100000000000065e+01	2.308740562286641662e+01
2.487300000000000111e+01	2.411631104975122497e+01
2.318900000000000006e+01	2.332779338739227626e+01
1.526299999999999990e+01	2.065850948750081528e+01
2.579400000000000048e+01	2.382663445472288899e+01
2.372800000000000153e+01	2.421550363323083843e+01
2.636699999999999733e+01	2.412286192207837843e+01
2.833300000000000196e+01	2.450919042192033359e+01
2.021300000000000097e+01	2.315133709081708702e+01
2.620800000000000196e+01	2.434082631257091123e+01
2.371300000000000097e+01	2.201152169079701082e+01
2.441300000000000026e+01	2.480777969915610370e+01
2.014199999999999946e+01	1.998842115066174330e+01
2.435599999999999810e+01	2.261109973337683954e+01
2.253800000000000026e+01	2.348165882278437522e+01
2.504500000000000171e+01	2.342758821982916828e+01
1.932600000000000051e+01	2.092698576186630888e+01
2.152100000000000080e+01	2.081169049628637424e+01
2.417199999999999704e+01	2.175310804841814871e+01
2.399199999999999733e+01	2.249603312801142962e+01
2.672199999999999775e+01	2.542140435557776357e+01
2.361800000000000210e+01	2.364721870005820392e+01
2.172500000000000142e+01	2.180057778161338078e+01
2.484099999999999753e+01	2.485532373900031189e+01
2.065800000000000125e+01	2.259951813643527530e+01
2.436800000000000210e+01	2.267318570597043603e+01
2.411599999999999966e+01	2.019013643589904561e+01
2.484400000000000119e+01	2.457157420599600783e+01
1.805300000000000082e+01	2.001984833268471320e+01
2.313800000000000168e+01	2.453543906241763040e+01
2.202300000000000324e+01	2.194260345116684618e+01
2.474800000000000111e+01	2.127571908669651179e+01
1.805900000000000105e+01	2.126482728973426006e+01
1.945100000000000051e+01	2.135065199174985651e+01
2.528699999999999903e+01	2.364797014521083085e+01
